Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url,Per-Sqft
"Duduk Secara Percuma Dgn SKIM SEWA BELI, Condo Baru di Putrajaya",1200,2,2,780,Putrajaya,"Jan 9, 09:43",https://www.mudah.my/Duduk+Secara+Percuma+Dgn+SKIM+SEWA+BELI+Condo+Baru+di+Putrajaya-88030895.htm,1.5384615384615385
For rent apartment palma presint 11 putrajaya,1700,3,2,1200,Putrajaya,"Jan 9, 00:10",https://www.mudah.my/For+rent+apartment+palma+presint+11+putrajaya-88027880.htm,1.4166666666666667
"[Jalan kaki ke Ayer8, berdekatan Sekolah P8(2)] | Tamara Residence P8",1800,3,2,1205,Putrajaya,"Jan 9, 00:02",https://www.mudah.my/+Jalan+kaki+ke+Ayer8+berdekatan+Sekolah+P8+2+Tamara+Residence+P8-88027802.htm,1.4937759336099585
Rumah SeWa sebelah shopping alamanda dan tasik putrajaya,1350,3,2,1200,Putrajaya,"Jan 8, 23:05",https://www.mudah.my/Rumah+SeWa+sebelah+shopping+alamanda+dan+tasik+putrajaya-88027052.htm,1.125
Dwiputra Residences Pricint 15 Putrajaya,1500,4,3,1200,Putrajaya,"Jan 8, 22:30",https://www.mudah.my/Dwiputra+Residences+Pricint+15+Putrajaya-88026432.htm,1.25
"KITCHEN CABINET | SWIMMING POOL | Dwiputra Residence, Putrajaya",1800,3,2,950,Putrajaya,"Jan 8, 21:04",https://www.mudah.my/KITCHEN+CABINET+SWIMMING+POOL+Dwiputra+Residence+Putrajaya-88025173.htm,1.894736842105263
CONEZION IOI RESORT CITY CONDOminium PUTRAJAYA next IOI CITY MALL++,1600,2,2,780,Putrajaya,"Jan 8, 13:05",https://www.mudah.my/CONEZION+IOI+RESORT+CITY+CONDOminium+PUTRAJAYA+next+IOI+CITY+MALL+-87579030.htm,2.051282051282051
"LEVEL 1 | TERMURAH | Saujana Aster Condo, Precinct 11, Putrajaya",1200,3,2,875,Putrajaya,"Jan 8, 12:30",https://www.mudah.my/LEVEL+1+TERMURAH+Saujana+Aster+Condo+Precinct+11+Putrajaya-88014378.htm,1.3714285714285714
Fully Furnished Dwiputra Residence Condominium In Precint 15 Putrajaya,2500,3,2,1200,Putrajaya,"Jan 8, 12:05",https://www.mudah.my/Fully+Furnished+Dwiputra+Residence+Condominium+In+Precint+15+Putrajaya-88013778.htm,2.0833333333333335
Larai Apartment Presint 6 Putrajaya,1200,3,2,1200,Putrajaya,"Jan 8, 10:44",https://www.mudah.my/Larai+Apartment+Presint+6+Putrajaya-88012119.htm,1.0
Rumah Baru Di Putrajaya utk Disewa,1300,3,2,1000,Putrajaya,"Jan 8, 08:01",https://www.mudah.my/Rumah+Baru+Di+Putrajaya+utk+Disewa-88009004.htm,1.3
"[4 Bilik, Dekat PICC] Apartment PPAM Larai, Presint 6 Putrajaya",1300,4,3,1500,Putrajaya,"Jan 8, 06:10",https://www.mudah.my/+4+Bilik+Dekat+PICC+Apartment+PPAM+Larai+Presint+6+Putrajaya-88008424.htm,0.8666666666666667
"[Dekat Sekolah,Kedai] Apartment PPAM Melinjau Presint 11 Putrajaya",1100,3,2,1200,Putrajaya,"Jan 8, 05:47",https://www.mudah.my/+Dekat+Sekolah+Kedai+Apartment+PPAM+Melinjau+Presint+11+Putrajaya-88008416.htm,0.9166666666666666
Apartment Larai Precint 6 Putrajaya,1050,3,2,1200,Putrajaya,"Jan 8, 02:05",https://www.mudah.my/Apartment+Larai+Precint+6+Putrajaya-88008018.htm,0.875
Conezion Condo For Rent,2000,3,2,986,Putrajaya,"Jan 8, 00:30",https://www.mudah.my/Conezion+Condo+For+Rent-88007368.htm,2.028397565922921
"[LEVEL 1]Condominium Saujana Aster Condominium, Presint 11, Putrajaya",1200,3,2,875,Putrajaya,"Jan 7, 21:25",https://www.mudah.my/+LEVEL+1+Condominium+Saujana+Aster+Condominium+Presint+11+Putrajaya-88004665.htm,1.3714285714285714
"Kondominium Sewa-Beli di Conezion, Putrajaya (Promo Tahun Baru)",1300,3,2,994,Putrajaya,"Jan 7, 19:45",https://www.mudah.my/Kondominium+Sewa+Beli+di+Conezion+Putrajaya+Promo+Tahun+Baru+-88002888.htm,1.3078470824949697
Below Market B/P/FFurnished Apex Tower Near Presint 11 IOI Mall,749,1,1,450,Putrajaya,"Jan 7, 19:01",https://www.mudah.my/Below+Market+B+P+FFurnished+Apex+Tower+Near+Presint+11+IOI+Mall-88002490.htm,1.6644444444444444
(ALAMANDA)(BESAR)Precint 16 PPAM Saderi Putrajaya,1300,3,2,1200,Putrajaya,"Jan 7, 17:05",https://www.mudah.my/+ALAMANDA+BESAR+Precint+16+PPAM+Saderi+Putrajaya-87999981.htm,1.0833333333333333
Apartment putra harmoni putrajaya,1150,3,2,700,Putrajaya,"Jan 7, 16:45",https://www.mudah.my/Apartment+putra+harmoni+putrajaya-87999469.htm,1.6428571428571428
DWIPUTRA Residence Condominium Fully Furnished In Precint 15 Putrajaya,2200,3,3,1200,Putrajaya,"Jan 7, 13:29",https://www.mudah.my/DWIPUTRA+Residence+Condominium+Fully+Furnished+In+Precint+15+Putrajaya-87994779.htm,1.8333333333333333
Partly Furnished Tamara Residence Presint 8 Putrajaya near Ayer 8,1700,3,2,1205,Putrajaya,"Jan 7, 11:43",https://www.mudah.my/Partly+Furnished+Tamara+Residence+Presint+8+Putrajaya+near+Ayer+8-83791083.htm,1.4107883817427387
"FOR RENT - Apartment Larai In Presint 6, Putrajaya - LUAS & SELESA",1400,4,3,1500,Putrajaya,"Jan 7, 11:10",https://www.mudah.my/FOR+RENT+Apartment+Larai+In+Presint+6+Putrajaya+LUAS+SELESA-86177109.htm,0.9333333333333333
"Conezion Service Residence Putrajaya, Serdang, Kajang",1600,3,2,986,Putrajaya,"Jan 7, 10:15",https://www.mudah.my/Conezion+Service+Residence+Putrajaya+Serdang+Kajang-87599550.htm,1.6227180527383367
"[ Below Market Rental ] Dwiputra Residence, Near Imas & Nexus School",1500,3,3,1200,Putrajaya,"Jan 7, 09:50",https://www.mudah.my/+Below+Market+Rental+Dwiputra+Residence+Near+Imas+Nexus+School-87857197.htm,1.25
Rumah Sewa Apartment Putra Harmoni Presint 9 Putrajaya,1400,3,2,1400,Putrajaya,"Jan 7, 08:41",https://www.mudah.my/Rumah+Sewa+Apartment+Putra+Harmoni+Presint+9+Putrajaya-87772627.htm,1.0
PP1M Melinjau,1500,3,2,1200,Putrajaya,"Jan 7, 08:06",https://www.mudah.my/PP1M+Melinjau-87987771.htm,1.25
"Unit baru apartment ppam saderi, presint 16, putrajaya",1300,3,2,1200,Putrajaya,"Jan 7, 06:30",https://www.mudah.my/Unit+baru+apartment+ppam+saderi+presint+16+putrajaya-87986997.htm,1.0833333333333333
Fully Furnished Tamara Residence Condo Presint 8 Putrajaya,1900,3,2,1205,Putrajaya,"Jan 7, 06:27",https://www.mudah.my/Fully+Furnished+Tamara+Residence+Condo+Presint+8+Putrajaya-87987008.htm,1.5767634854771784
"Conezion Putrajaya ,Partially furnished ,Key On Hand, Ready To Move In",1400,2,2,783,Putrajaya,"Jan 7, 00:25",https://www.mudah.my/Conezion+Putrajaya+Partially+furnished+Key+On+Hand+Ready+To+Move+In-87985858.htm,1.7879948914431674
"3Bedroom Nearby University ,Golf View Cheapest, Conezion Putrajaya",1700,3,2,996,Putrajaya,"Jan 7, 00:05",https://www.mudah.my/3Bedroom+Nearby+University+Golf+View+Cheapest+Conezion+Putrajaya-87985784.htm,1.7068273092369477
"Conezion Putrajaya, Fully furnished, 3bedroom, Cheapest",1700,3,2,996,Putrajaya,"Jan 7, 00:05",https://www.mudah.my/Conezion+Putrajaya+Fully+furnished+3bedroom+Cheapest-87985652.htm,1.7068273092369477
"Apartment presint 17, putrajaya untuk disewa",1500,4,3,1500,Putrajaya,"Jan 6, 22:32",https://www.mudah.my/Apartment+presint+17+putrajaya+untuk+disewa-81500402.htm,1.0
Kemasukan SEGERA!!!!🔥🔥🔥,1200,3,2,700,Putrajaya,"Jan 6, 20:36",https://www.mudah.my/Kemasukan+SEGERA+-87982393.htm,1.7142857142857142
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1400,2,2,780,Putrajaya,"Jan 6, 18:45",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-87980133.htm,1.794871794871795
"Menbayar Sewa Rumah Utk Rumah Sendiri, Putrajaya, SKIM SEWA BELI",1200,2,2,780,Putrajaya,"Jan 6, 18:45",https://www.mudah.my/Menbayar+Sewa+Rumah+Utk+Rumah+Sendiri+Putrajaya+SKIM+SEWA+BELI-87980230.htm,1.5384615384615385
Apartment for rent with nice view,1300,3,2,1200,Putrajaya,"Jan 6, 18:10",https://www.mudah.my/Apartment+for+rent+with+nice+view-87979309.htm,1.0833333333333333
Clio Residence near IOI City mall Putrajaya serdang hospital Uniten,1600,3,2,1151,Putrajaya,"Jan 6, 18:10",https://www.mudah.my/Clio+Residence+near+IOI+City+mall+Putrajaya+serdang+hospital+Uniten-86484632.htm,1.3900955690703736
Larai Apartment Presint 6 To Let!!!,1250,3,2,1200,Putrajaya,"Jan 6, 17:38",https://www.mudah.my/Larai+Apartment+Presint+6+To+Let+-87978900.htm,1.0416666666666667
Rumah Skim Sewa Beli (Luxury Condo),1200,2,2,783,Putrajaya,"Jan 6, 15:45",https://www.mudah.my/Rumah+Skim+Sewa+Beli+Luxury+Condo+-87975736.htm,1.5325670498084292
LAKE VIEW FULLY FURNISHED Tamara Residence Presint 8 Putrajaya,2500,3,2,1200,Putrajaya,"Jan 6, 15:10",https://www.mudah.my/LAKE+VIEW+FULLY+FURNISHED+Tamara+Residence+Presint+8+Putrajaya-87686848.htm,2.0833333333333335
High Floor Flora Damansara Nearby Ikea(CB208),1000,3,2,850,Putrajaya,"Jan 6, 14:03",https://www.mudah.my/High+Floor+Flora+Damansara+Nearby+Ikea+CB208+-87973368.htm,1.1764705882352942
Apartment near UKM for rent,900,3,2,1012,Putrajaya,"Jan 6, 11:50",https://www.mudah.my/Apartment+near+UKM+for+rent-87970110.htm,0.8893280632411067
"4 airconds,Parking Lot in front of Block] Tamara Residence Presint 8",1700,3,2,125,Putrajaya,"Jan 6, 06:45",https://www.mudah.my/4+airconds+Parking+Lot+in+front+of+Block+Tamara+Residence+Presint+8-87964578.htm,13.6
"Fully Furnished IOI Conezion Residence, Putrajaya",1800,2,2,780,Putrajaya,"Jan 6, 02:24",https://www.mudah.my/Fully+Furnished+IOI+Conezion+Residence+Putrajaya-87964153.htm,2.3076923076923075
Saujana Aster Putrajaya P11 Near School & Business Centre,1300,4,2,1200,Putrajaya,"Jan 5, 22:10",https://www.mudah.my/Saujana+Aster+Putrajaya+P11+Near+School+Business+Centre-87961359.htm,1.0833333333333333
"(5 STARS FULLY FURNISHED! LAKE VIEW!) Tamara Residence, P8, Putrajaya",2500,3,2,1206,Putrajaya,"Jan 5, 19:50",https://www.mudah.my/+5+STARS+FULLY+FURNISHED+LAKE+VIEW+Tamara+Residence+P8+Putrajaya-87864433.htm,2.0729684908789388
Apartment Larai Presint 6 Putrajaya For Rent,1200,3,2,1200,Putrajaya,"Jan 5, 19:17",https://www.mudah.my/Apartment+Larai+Presint+6+Putrajaya+For+Rent-87958202.htm,1.0
"[ PRIVATE SUITE ] The Hyve Suites, near Presint 6, Persint 4,",1299,2,1,850,Putrajaya,"Jan 5, 18:06",https://www.mudah.my/+PRIVATE+SUITE+The+Hyve+Suites+near+Presint+6+Persint+4+-85416747.htm,1.5282352941176471
"[ NEW MODERN STYLE STUDIO ] Harvard Tower, Near Presint 11, IOI mall",999,1,1,450,Putrajaya,"Jan 5, 18:05",https://www.mudah.my/+NEW+MODERN+STYLE+STUDIO+Harvard+Tower+Near+Presint+11+IOI+mall-84130759.htm,2.22
"[ BUDGET 3ROOMS ] Cambridge Tower near Presint 11, IOI city",899,3,2,450,Putrajaya,"Jan 5, 18:04",https://www.mudah.my/+BUDGET+3ROOMS+Cambridge+Tower+near+Presint+11+IOI+city-84610840.htm,1.9977777777777779
"Condominium Saujana Aster, Presint 11, Putrajaya",1500,3,2,861,Putrajaya,"Jan 5, 16:45",https://www.mudah.my/Condominium+Saujana+Aster+Presint+11+Putrajaya-87954184.htm,1.7421602787456445
"Kediaman Rent-To-Own di Conezion, Putrajaya (New Year Promotion)",1300,3,2,994,Putrajaya,"Jan 5, 14:42",https://www.mudah.my/Kediaman+Rent+To+Own+di+Conezion+Putrajaya+New+Year+Promotion+-87951215.htm,1.3078470824949697
"Menyewa Sambil Membeli, SKIM SEWA BELI, 5 Mins ke IOI City Mall,",1200,2,2,780,Putrajaya,"Jan 5, 14:05",https://www.mudah.my/Menyewa+Sambil+Membeli+SKIM+SEWA+BELI+5+Mins+ke+IOI+City+Mall+-87950279.htm,1.5384615384615385
Fully Furnished Tamara Condominium Ayer 8 Putrajaya,2000,3,2,1205,Putrajaya,"Jan 5, 13:42",https://www.mudah.my/Fully+Furnished+Tamara+Condominium+Ayer+8+Putrajaya-87949627.htm,1.6597510373443984
Skim Sewa Beli (New) Conezion Residence,1200,2,2,783,Putrajaya,"Jan 5, 13:05",https://www.mudah.my/Skim+Sewa+Beli+New+Conezion+Residence-87948792.htm,1.5325670498084292
Kondo Mewah (Skim Sewa Beli),1200,2,2,783,Putrajaya,"Jan 5, 13:01",https://www.mudah.my/Kondo+Mewah+Skim+Sewa+Beli+-87948699.htm,1.5325670498084292
"Shaftsbury Avenue CondoAlamanda, Presint 1, Putrajaya FOR RENT",1700,2,1,686,Putrajaya,"Jan 5, 12:20",https://www.mudah.my/Shaftsbury+Avenue+CondoAlamanda+Presint+1+Putrajaya+FOR+RENT+-87610472.htm,2.478134110787172
"[FacingLake,Near Ammenities] Tamara residence Presint 8 Putrajaya",1800,3,2,1205,Putrajaya,"Jan 5, 09:01",https://www.mudah.my/+FacingLake+Near+Ammenities+Tamara+residence+Presint+8+Putrajaya-87942964.htm,1.4937759336099585
Putrajaya apartment for rent,1600,3,2,1200,Putrajaya,"Jan 4, 23:10",https://www.mudah.my/Putrajaya+apartment+for+rent-85784352.htm,1.3333333333333333
"Untuk di sewa presint 11, putrajaya",1700,3,2,1000,Putrajaya,"Jan 4, 22:25",https://www.mudah.my/Untuk+di+sewa+presint+11+putrajaya-87938293.htm,1.7
Apartment putra damai presisnt 11,1100,3,2,700,Putrajaya,"Jan 4, 21:47",https://www.mudah.my/Apartment+putra+damai+presisnt+11-87937884.htm,1.5714285714285714
Well kept whole unit Conezion residences,1750,3,2,996,Putrajaya,"Jan 4, 21:40",https://www.mudah.my/Well+kept+whole+unit+Conezion+residences-87937786.htm,1.7570281124497993
Saujana aster condominium presint 11 purajaya near school,1400,3,2,1000,Putrajaya,"Jan 4, 17:10",https://www.mudah.my/Saujana+aster+condominium+presint+11+purajaya+near+school-87931348.htm,1.4
Pudina presint 17 - ppam,1300,3,2,1200,Putrajaya,"Jan 4, 13:25",https://www.mudah.my/Pudina+presint+17+ppam-87925715.htm,1.0833333333333333
Apartment Putra Harmoni Presint 9 Putrajaya Rental,1300,3,2,715,Putrajaya,"Jan 4, 11:31",https://www.mudah.my/Apartment+Putra+Harmoni+Presint+9+Putrajaya+Rental-87922826.htm,1.8181818181818181
"[Facing Lake,Near Ammenities] Tamara Residence Presint 8, Putrajaya",1800,3,2,1205,Putrajaya,"Jan 4, 11:15",https://www.mudah.my/+Facing+Lake+Near+Ammenities+Tamara+Residence+Presint+8+Putrajaya-87922182.htm,1.4937759336099585
[Call Now] The Clio Condo IOI Resort City Mall Putrajaya,2200,3,2,1151,Putrajaya,"Jan 4, 10:15",https://www.mudah.my/+Call+Now+The+Clio+Condo+IOI+Resort+City+Mall+Putrajaya-61376689.htm,1.9113814074717637
"Rumah untuk disewa - pangsapuri putra harmoni, presint 9 putrajaya",1300,3,2,700,Putrajaya,"Jan 4, 09:44",https://www.mudah.my/Rumah+untuk+disewa+pangsapuri+putra+harmoni+presint+9+putrajaya-87920668.htm,1.8571428571428572
"[ 4Bed 2Bath FULLY ] Oxford Tower, IOI city, Persint 11",1099,4,2,700,Putrajaya,"Jan 4, 02:30",https://www.mudah.my/+4Bed+2Bath+FULLY+Oxford+Tower+IOI+city+Persint+11-87918349.htm,1.57
"[ 4xAC 3BED FULL Covered ] Cambridge Tower, Presint 11",950,3,2,450,Putrajaya,"Jan 4, 02:25",https://www.mudah.my/+4xAC+3BED+FULL+Covered+Cambridge+Tower+Presint+11-87918336.htm,2.111111111111111
Putrajaya Apartment for Rent,1500,4,3,1800,Putrajaya,"Jan 3, 20:59",https://www.mudah.my/Putrajaya+Apartment+for+Rent-87915047.htm,0.8333333333333334
Dwiputra residence presint 15 putrajaya,2000,4,3,1200,Putrajaya,"Jan 3, 19:29",https://www.mudah.my/Dwiputra+residence+presint+15+putrajaya-87913775.htm,1.6666666666666667
Condo puteri palma ioi resort city,2000,3,2,1300,Putrajaya,"Jan 3, 18:55",https://www.mudah.my/Condo+puteri+palma+ioi+resort+city-87913289.htm,1.5384615384615385
[rumah baru] apartment melinjau presint 11 putrajaya untuk disewa,1500,3,2,1200,Putrajaya,"Jan 3, 16:45",https://www.mudah.my/+rumah+baru+apartment+melinjau+presint+11+putrajaya+untuk+disewa-87910630.htm,1.25
"Sewa Rumah Milik Sendiri, Conezion Residences, SKIM SEWA BELI,",1200,2,2,780,Putrajaya,"Jan 3, 15:49",https://www.mudah.my/Sewa+Rumah+Milik+Sendiri+Conezion+Residences+SKIM+SEWA+BELI+-87909628.htm,1.5384615384615385
Condo Saujana Aster Precinct 11 Putrajaya Tingkat 1 Mengadap Kolam Ren,1300,3,2,875,Putrajaya,"Jan 3, 15:01",https://www.mudah.my/Condo+Saujana+Aster+Precinct+11+Putrajaya+Tingkat+1+Mengadap+Kolam+Ren-87908611.htm,1.4857142857142858
"Pangsapuri Putra Harmoni, Presint 9 Putrajaya",1500,3,2,700,Putrajaya,"Jan 3, 09:30",https://www.mudah.my/Pangsapuri+Putra+Harmoni+Presint+9+Putrajaya-87902559.htm,2.142857142857143
[HOT]Apartment Larai Presint 6 Putrajaya,1000,3,2,1200,Putrajaya,"Jan 2, 21:05",https://www.mudah.my/+HOT+Apartment+Larai+Presint+6+Putrajaya-87742763.htm,0.8333333333333334
"Saujana Aster Condominium Presint 11, Putrajaya For Rent",1300,4,2,1043,Putrajaya,"Jan 2, 11:43",https://www.mudah.my/Saujana+Aster+Condominium+Presint+11+Putrajaya+For+Rent-86484003.htm,1.2464046021093
[ 2-4 Pax| WIFI| Carpark| Fully Furnished] Apartment,1250,1,1,650,Putrajaya,"Jan 2, 10:35",https://www.mudah.my/+2+4+Pax+WIFI+Carpark+Fully+Furnished+Apartment-87885038.htm,1.9230769230769231
FULLY FURNISHED Tamara Residence Presint 8 Putrajaya,2500,3,2,1205,Putrajaya,"Jan 2, 00:25",https://www.mudah.my/FULLY+FURNISHED+Tamara+Residence+Presint+8+Putrajaya-87882030.htm,2.074688796680498
"Conezion Putrajaya, Fully furnished, Nice View",1700,3,2,996,Putrajaya,"Jan 1, 21:10",https://www.mudah.my/Conezion+Putrajaya+Fully+furnished+Nice+View-87879768.htm,1.7068273092369477
"Menyewa Sambil Membeli, SKIM SEWA BELI, 5 Mins ke IOI City Mall,",1200,2,2,780,Putrajaya,"Jan 1, 09:05",https://www.mudah.my/Menyewa+Sambil+Membeli+SKIM+SEWA+BELI+5+Mins+ke+IOI+City+Mall+-87868727.htm,1.5384615384615385
"Tamara condo at Ayer 8, Putrajaya",2000,3,2,1240,Putrajaya,"Dec 31, 21:10",https://www.mudah.my/Tamara+condo+at+Ayer+8+Putrajaya-85097303.htm,1.6129032258064515
"SEWA | AIRCOND | KITCHEN CABINET | Dwiputra Residence, Putrajaya",1500,4,3,1200,Putrajaya,"Dec 31, 16:30",https://www.mudah.my/SEWA+AIRCOND+KITCHEN+CABINET+Dwiputra+Residence+Putrajaya-87860738.htm,1.25
The Clio IOI City Mall UNITEN UPM Hospital Serdang,2400,3,2,1151,Putrajaya,"Dec 31, 16:02",https://www.mudah.my/The+Clio+IOI+City+Mall+UNITEN+UPM+Hospital+Serdang-87860254.htm,2.0851433536055604
4 Bilik |Saiz besar 1200 Sqft Dwiputra Residences Pricint 15 Putrajaya,1500,4,3,1200,Putrajaya,"Dec 31, 13:50",https://www.mudah.my/4+Bilik+Saiz+besar+1200+Sqft+Dwiputra+Residences+Pricint+15+Putrajaya-87857309.htm,1.25
FACING LAKE Tamara Residence (Fully Furnished) Presint 8 Putrajaya,2500,3,2,1205,Putrajaya,"Dec 31, 12:15",https://www.mudah.my/FACING+LAKE+Tamara+Residence+Fully+Furnished+Presint+8+Putrajaya-87855294.htm,2.074688796680498
"Dwiputra Residences Precinct 15, Putrajaya [with AC units]",1500,4,3,1200,Putrajaya,"Dec 31, 11:50",https://www.mudah.my/Dwiputra+Residences+Precinct+15+Putrajaya+with+AC+units+-87854816.htm,1.25
Dwiputra Residences Precint 15 Putrajaya for rent,1500,4,3,1200,Putrajaya,"Dec 31, 11:35",https://www.mudah.my/Dwiputra+Residences+Precint+15+Putrajaya+for+rent-87854439.htm,1.25
MURAH | Larai Apartment Presint 6 Putrajaya,1150,3,2,1000,Putrajaya,"Dec 31, 10:30",https://www.mudah.my/MURAH+Larai+Apartment+Presint+6+Putrajaya-87523077.htm,1.15
Dwiputra residences presint 15 putrajaya partly furnished,1600,3,2,950,Putrajaya,"Dec 31, 10:22",https://www.mudah.my/Dwiputra+residences+presint+15+putrajaya+partly+furnished-86111265.htm,1.6842105263157894
Rumah Sewa Putra Hormoni Presint 9 Putrajaya,1350,3,2,780,Putrajaya,"Dec 31, 09:49",https://www.mudah.my/Rumah+Sewa+Putra+Hormoni+Presint+9+Putrajaya-87852337.htm,1.7307692307692308
Kondo untuk disewa putrajaya,1600,4,2,1070,Putrajaya,"Dec 31, 09:25",https://www.mudah.my/Kondo+untuk+disewa+putrajaya-86337057.htm,1.4953271028037383
"[Facing Lake, Cheapest] Tamara Residence Apartment Presint 8 Putrajaya",1600,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Facing+Lake+Cheapest+Tamara+Residence+Apartment+Presint+8+Putrajaya-87848404.htm,1.3278008298755186
"[Fully Furnished, Facing Lake] Tamara Residence Presint 8 Putrajaya",2500,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+Facing+Lake+Tamara+Residence+Presint+8+Putrajaya-87848401.htm,2.074688796680498
"[Nicely Furnished, High Floor] Tamara Residence Presint 8 Putrajaya",2000,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Nicely+Furnished+High+Floor+Tamara+Residence+Presint+8+Putrajaya-87848399.htm,1.6597510373443984
"[Fully Furnished, High Floor] Dwiputra Residence Presint 15 Putrajaya",1800,3,2,950,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+High+Floor+Dwiputra+Residence+Presint+15+Putrajaya-87848396.htm,1.894736842105263
"[Mid Floor, Facing Lake & Masjid] Tamara Residence Presint 8 Putrajaya",1700,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Mid+Floor+Facing+Lake+Masjid+Tamara+Residence+Presint+8+Putrajaya-87848395.htm,1.4107883817427387
"[Fully Furnished, Level 1] Tamara Residence Presint 8 Putrajaya",2300,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+Level+1+Tamara+Residence+Presint+8+Putrajaya-87848392.htm,1.9087136929460582
"[Fully Furnished, High Floor] Dwiputra Residence Presint 15 Putrajaya",1800,3,2,950,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+High+Floor+Dwiputra+Residence+Presint+15+Putrajaya-87848386.htm,1.894736842105263
Apartmen Selasih 4 Bilik Berperabot di Presint 17 Putrajaya,1500,4,3,1500,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/Apartmen+Selasih+4+Bilik+Berperabot+di+Presint+17+Putrajaya-87848378.htm,1.0
"[Fully Furnished, Greenery] Dwiputra Residence Presint 15 Putrajaya",1800,3,2,950,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+Greenery+Dwiputra+Residence+Presint+15+Putrajaya-87848377.htm,1.894736842105263
"[Partly Furnished, Lower Level] Tamara Residence Presint 8 Putrajaya",1700,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Partly+Furnished+Lower+Level+Tamara+Residence+Presint+8+Putrajaya-87848375.htm,1.4107883817427387
"[Ground Floor, Fully Furnished] Tamara Residence Presint 8 Putrajaya",2200,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Ground+Floor+Fully+Furnished+Tamara+Residence+Presint+8+Putrajaya-87848374.htm,1.8257261410788381
"[Full Airconds,Wardrobes] Tamara Residence Presint 8 Putrajaya",1700,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Full+Airconds+Wardrobes+Tamara+Residence+Presint+8+Putrajaya-87848373.htm,1.4107883817427387
"[Fully Furnished, Facing Pool] Tamara Residence Presint 8 Putrajaya",2200,4,3,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+Facing+Pool+Tamara+Residence+Presint+8+Putrajaya-87848371.htm,1.8257261410788381
"[Fully Furnished, Low Level] Dwiputra Residence Presint 15 Putrajaya",2500,3,3,1200,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+Low+Level+Dwiputra+Residence+Presint+15+Putrajaya-87848369.htm,2.0833333333333335
"[Fully Furnished, Mid Level] Dwiputra Residence, Presint 15 Putrajaya",1750,3,2,950,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+Mid+Level+Dwiputra+Residence+Presint+15+Putrajaya-87848367.htm,1.8421052631578947
"[Berperabot] Apartmen Selasih Presint 17, Putrajaya",1500,4,3,1500,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Berperabot+Apartmen+Selasih+Presint+17+Putrajaya-87848366.htm,1.0
"[Fully Furnished, Low Level] Tamara Residence Presint 8 Putrajaya",2000,3,2,1205,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Furnished+Low+Level+Tamara+Residence+Presint+8+Putrajaya-87848365.htm,1.6597510373443984
[KITCHEN CABINET] Seruling Apartment Presint 5 Putrajaya PICC,1300,3,2,1200,Putrajaya,"Dec 30, 23:18",https://www.mudah.my/+KITCHEN+CABINET+Seruling+Apartment+Presint+5+Putrajaya+PICC-86458035.htm,1.0833333333333333
Apartment Larai Presint 6 near Presint 5 PICC Putrajaya,1200,3,2,1200,Putrajaya,"Dec 30, 23:18",https://www.mudah.my/Apartment+Larai+Presint+6+near+Presint+5+PICC+Putrajaya-86458263.htm,1.0
"Saujana Aster Condo, Precint 11, Putrajaya for RENT",1200,3,2,875,Putrajaya,"Dec 30, 21:35",https://www.mudah.my/Saujana+Aster+Condo+Precint+11+Putrajaya+for+RENT-87846817.htm,1.3714285714285714
Ppa1m palma,1700,3,2,1000,Putrajaya,"Dec 30, 21:20",https://www.mudah.my/Ppa1m+palma-87846586.htm,1.7
"[ CITY LAKE 2Bed+2Bath FULLY ] Oxford Tower, Presint 11, near IOI mall",1199,2,2,700,Putrajaya,"Dec 30, 20:10",https://www.mudah.my/+CITY+LAKE+2Bed+2Bath+FULLY+Oxford+Tower+Presint+11+near+IOI+mall-87845285.htm,1.7128571428571429
"[Affordable Budget 3rooms ] Harvard Tower, Presint 11, IOI city mall",899,3,2,450,Putrajaya,"Dec 30, 20:05",https://www.mudah.my/+Affordable+Budget+3rooms+Harvard+Tower+Presint+11+IOI+city+mall-80465944.htm,1.9977777777777779
